gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,1,-1.1960038562387048,1,1,-1.4720846792650797,-0.9724856507815983,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0.7178532386027215,1,0,1.286252721282746,1.231667716425212,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0.3920903288424788,1,1,0.987155894717319,0.7653366297283347,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,0,1,0,-0.9109613101984924,1,1,-0.3421633344623559,-0.7549821259551457,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,0,1.1657772395230555,1,0,0.9539229139878271,1.5797615928716036,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
0,0,0,0,1.4508197855632678,1,0,1.518883586389189,2.2058011501307035,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0
1,0,0,0,-0.9109613101984924,1,1,1.1200878176352864,-0.5361550502676802,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,0,1.3286586944031769,1,0,0.8209909910698596,1.539613883420879,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1.6137012404433893,1,1,0.5218941645044328,1.591232367000382,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0.9214550572028734,1,0,0.4886611837749409,0.8641617606839642,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,-1.4720846792650797,-0.9967507499001681,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.0331224013585834,1,0,-0.07629948862642094,-0.8211596690057905,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
0,0,0,0,-1.2367242199587352,1,1,0.32249628012748155,-0.9455734499410028,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.9516816739185228,1,1,0.32249628012748155,-0.6932164191078772,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-0.21871512695797646,1,1,-1.3059197756176202,-0.6579217294808666,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,1,1,0,-1.0331224013585834,1,1,1.2197867598237622,-0.6967458880705782,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,0,1.2879383306831464,1,1,0.1230983957505303,0.9259274675312328,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,1.5322605130033284,0,0,-0.5415612188393072,0.512979598895209,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0
1,1,0,0,-1.2367242199587352,1,1,0.987155894717319,-0.9257201870258094,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,1.4100994218432374,1,1,1.3527186827417297,2.1581533191342395,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0
0,0,0,0,0.5142514200025698,1,1,0.8209909910698596,0.76621899696901,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.3408762181180675,1,0,-1.3059197756176202,-0.7615998802602102,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,-1.1552834925186746,1,0,-1.5053176599945715,-0.9632207947545081,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,0.47353105628253944,1,1,0.9206899332583353,0.8129844607247989,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.6137012404433893,1,1,-1.4720846792650797,-0.3517402969665499,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2774445836787656,1,1,0.32249628012748155,-0.972926834401936,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,1.369379058123207,1,0,-1.5053176599945715,-0.4585067330882569,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,-1.2774445836787656,0,1,-0.6744931417572747,-0.986162343012065,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
1,0,1,1,-0.7888002190384014,1,0,0.6548260874224002,-0.5224783580372135,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-0.9109613101984924,1,1,0.5218941645044328,-0.6579217294808666,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1.3286586944031769,1,1,1.3194857020122377,1.8965314322740234,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,1,-1.2774445836787656,1,0,-1.5053176599945715,-0.9971919335205057,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0.22920887396235737,1,0,0.32249628012748155,0.2306220818791245,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
1,0,0,1,-0.38159658183809786,0,0,-0.8074250646752421,-0.62748005967757,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,-0.9109613101984924,1,0,-1.4720846792650797,-0.9243966361647965,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,1,-1.1552834925186746,1,1,1.2197867598237622,-0.8449835845040227,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,1.6137012404433893,1,1,0.6215931066929083,1.682557376410272,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,0.10704778280226633,1,0,-0.27569737300337216,-0.18453170485858733,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,1.0436161483629645,1,0,-1.5053176599945715,-0.5295372959626157,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,1.5322605130033284,1,1,1.3859516634712215,2.2922731397168796,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,1,0.22920887396235737,1,0,0.455428203045449,0.25709309909938244,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,1,1,1.125056875803025,0,1,-0.5083282381098153,0.3484181085092723,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,-0.2594354906780068,1,1,0.9206899332583353,0.030765901866177142,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,0,-0.9924020376385531,1,0,-0.20923141154438843,-0.7986593043685712,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,1,1,0.35136996512244845,1,1,1.253019740553254,0.8531321701755235,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,1,1,0,0.14776814652229667,1,1,0.8874569525288434,0.4507727084276029,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,0,0,0.880734693482843,1,0,0.023399453562054678,0.5513625738645831,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,1.5729808767233588,1,1,1.3859516634712215,2.4016866775606123,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,0,0,0.9214550572028734,1,1,0.28926329939798967,0.8226905003722268,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.6137012404433893,1,0,-0.17599843081489655,0.8760737184330804,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,1,-1.1960038562387048,1,1,-0.30893035373286404,-0.9376321447749254,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,0.880734693482843,1,1,-0.17599843081489655,0.4265076093090332,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1,0,1,1,1.6137012404433893,1,1,1.7182814707661402,2.6725734204479186,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,0.7992939660427822,1,1,1.4856506056596972,1.522848905848049,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
0,1,0,0,1.125056875803025,1,1,1.2197867598237622,1.7191756168982955,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
0,0,0,0,0.26992923768238775,0,1,-0.47509525738032343,-0.16511962556373153,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.7073594915983407,1,0,-0.27569737300337216,-0.5948324717725852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,0,1.4915401492832983,1,1,1.3859516634712215,2.236242819934,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,0.43281069256250915,1,1,-1.5053176599945715,-0.6632159329249182,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,1,0,0,1.247217966963116,1,0,0.6215931066929083,1.3075512991232845,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
1,1,1,0,-1.2367242199587352,1,0,0.18956435720951403,-0.9433675318393147,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,1.6137012404433893,1,1,1.4524176249302052,2.3822745982657563,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.015113308357824713,1,1,0.8874569525288434,0.2976819921704446,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0.3106496014024181,1,0,-1.3059197756176202,-0.5617437002472628,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,1.0436161483629645,0,1,-0.6412601610277828,0.11503197335066488,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1,0,0,0,1.4100994218432374,0,0,-0.7077261224867666,0.360771249878726,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
0,1,1,0,0.758573602322752,1,1,0.4221952223159572,0.6740116203184449,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.055833672077855064,1,1,0.4886611837749409,0.09032569061175748,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,1,1,0,1.4915401492832983,1,1,0.6548260874224002,1.5466728213462813,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.015113308357824713,1,1,0.4886611837749409,0.14988547935733781,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0,0,0,0,-0.46303730927815856,1,0,0.2227973379390059,-0.3332105849123694,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0
1,0,0,0,0.7992939660427822,1,0,-0.3753963151918478,0.22532787843507293,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,1,1,1.6137012404433893,1,0,-1.3391527563471122,-0.21850284362458502,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,0,1.6137012404433893,0,1,-0.3421633344623559,0.7313654909623369,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,0,1,1,0.7992939660427822,0,0,-0.6744931417572747,-0.001440502418470003,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,0,0,0.35136996512244845,1,0,-0.47509525738032343,-0.11041285664186515,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,0.35136996512244845,1,0,-1.4720846792650797,-0.6517451587961398,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.0738427650786138,1,1,0.15633137648002218,-0.8211596690057905,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,1.4100994218432374,1,1,0.15633137648002218,1.0472529631240817,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,-0.6666391278783103,1,0,-1.5053176599945715,-0.884248926714072,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.62591876415828,1,0,-1.5053176599945715,-0.8542484405311129,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,0.10704778280226633,1,0,-0.10953246935591282,-0.0658533109877643,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1.0436161483629645,1,0,-1.4720846792650797,-0.48012473048480087,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,-1.2774445836787656,1,1,-0.47509525738032343,-0.9835152412900392,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,0.7992939660427822,0,0,-0.47509525738032343,0.12120854403539173,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,1.5322605130033284,1,0,0.4886611837749409,1.4602008317601054,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-0.5444780367182193,1,1,-1.3391527563471122,-0.7995416716092466,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,1,0,0,-1.2774445836787656,1,1,0.32249628012748155,-0.972926834401936,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.10704778280226633,1,1,1.3859516634712215,0.6515112556812256,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
0,0,0,0,-0.015113308357824713,1,1,1.2197867598237622,0.4653317678987448,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-0.62591876415828,1,1,-0.30893035373286404,-0.5996854915962991,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,0,1,1,1.4100994218432374,1,0,-0.47509525738032343,0.5081265790714952,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,-0.9516816739185228,1,0,-1.5053176599945715,-0.9393968792562759,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0
1,0,0,1,-0.055833672077855064,1,1,0.4886611837749409,0.1357676035065336,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1
1,0,0,0,-1.1552834925186746,1,0,0.8542239717993515,-0.8436600336430098,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,1,1,1.0436161483629645,1,1,0.8209909910698596,1.255491631923444,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,0,0,0,1.125056875803025,1,0,0.4886611837749409,1.1125481389340512,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,0,0,1.0436161483629645,1,1,1.3194857020122377,1.7381465125728135,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-1.5053176599945715,-0.9971919335205057,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,1,-0.21871512695797646,1,0,-1.5053176599945715,-0.7629234311212231,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,1,1.369379058123207,1,1,1.7182814707661402,2.4630112007875433,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,-0.7073594915983407,1,1,0.7545250296108759,-0.45762436584758165,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1,1,1,0,0.5956921474426305,1,1,1.1865537790942702,1.1434309923576853,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,0.35136996512244845,1,1,0.5551271452339247,0.4018013265701258,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,1.0843365120829946,0,1,-0.6744931417572747,0.17062110951320653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,0.7178532386027215,1,0,0.18956435720951403,0.5531273083459336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,0,1,1,-0.62591876415828,0,0,-0.6744931417572747,-0.6561569949995161,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
1,0,1,1,-1.0738427650786138,1,1,-0.5083282381098153,-0.8754252543073193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.758573602322752,0,1,-1.1729878526996527,-0.3618875202343155,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0.47353105628253944,1,0,1.1865537790942702,0.9347511399379854,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1,0,1,0,0.6771328748826912,1,1,0.6880590681518921,0.8901915942838846,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-1.2367242199587352,1,0,1.020388875446811,-0.9318967577105361,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,1,0,1.0843365120829946,1,1,0.15633137648002218,0.8015136865960205,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1,1,0,0,0.7178532386027215,1,1,0.18956435720951403,0.5182738023392607,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.0843365120829946,1,0,-1.4720846792650797,-0.4382122865527258,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,-0.5851984004382496,1,0,0.32249628012748155,-0.39365274089862495,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-0.9109613101984924,1,0,0.35572926085697343,-0.6588040967215419,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.748079855318371,1,0,-0.6744931417572747,-0.7227757216704985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0.10704778280226633,1,0,-1.4388516985355877,-0.6945399699688901,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,1,-0.9924020376385531,1,1,-0.7077261224867666,-0.8533660732904377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,-0.5851984004382496,1,0,-1.4720846792650797,-0.8533660732904377,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,1.125056875803025,1,0,0.987155894717319,1.5581435954750595,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,0.987155894717319,-0.9641031619951833,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.0738427650786138,1,0,-1.5053176599945715,-0.9508676533850544,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,1,-0.5444780367182193,1,1,0.35572926085697343,-0.3989469443426766,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1,0,1,1,0.8400143297628127,1,0,-0.009833527167437194,0.5345975962917531,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
1,1,1,0,1.6137012404433893,1,1,1.4856506056596972,2.488599850767126,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
0,0,1,0,1.125056875803025,1,1,1.518883586389189,1.9238848167349567,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,-1.2774445836787656,1,1,-0.30893035373286404,-0.981309323188351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,0,1,-0.7888002190384014,1,0,-0.3753963151918478,-0.6888045829045009,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0,0,1,1,-1.1145631287986442,1,0,0.15633137648002218,-0.8643956637988784,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.2774445836787656,1,1,1.2197867598237622,-0.9610148766528199,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,1,1,-0.7888002190384014,1,0,1.0868548369057947,-0.4170354727765195,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.18848851024232702,1,1,0.8542239717993515,0.475920174786848,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,1,0,1.2879383306831464,1,1,0.28926329939798967,1.0962243449815587,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-1.1145631287986442,1,0,0.08986541502103843,-0.8511601551887495,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0,1,0,1.1657772395230555,1,1,0.987155894717319,1.5104957644785955,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,-1.2774445836787656,1,1,0.15633137648002218,-0.9751327525036242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,1,-1.5385506407240634,-0.9976331171408434,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-0.2594354906780068,1,0,-1.5053176599945715,-0.7739530216296638,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,0,0,-1.2774445836787656,1,1,0.15633137648002218,-0.9751327525036242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.3408762181180675,1,0,-1.5053176599945715,-0.7924827336838445,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,1,0,-0.62591876415828,0,0,-0.3421633344623559,-0.5935089209115724,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,0,1,-0.2594354906780068,0,1,-1.1729878526996527,-0.6588040967215419,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.2774445836787656,1,1,0.15633137648002218,-0.9751327525036242,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,0.3106496014024181,1,0,1.2197867598237622,0.7971018503926441,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,0.7992939660427822,1,1,1.286252721282746,1.360934517184138,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,1,0.5883601259634165,-0.9693973654392349,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-1.4720846792650797,-0.9967507499001681,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.46303730927815856,0,0,-0.9735899683227015,-0.665863034646944,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,0,1,0,1.4100994218432374,1,1,1.3527186827417297,2.00153313391438,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0
0,0,1,1,0.47353105628253944,1,0,-0.27569737300337216,0.0616487552898114,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,1.5322605130033284,0,0,-0.1427654500854047,0.820043398650201,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,0,0,-1.1960038562387048,1,0,0.4886611837749409,-0.887778395676773,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.9621754209229036,1,1,-0.17599843081489655,0.5195973532002736,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,-0.7888002190384014,1,1,0.6548260874224002,-0.5136546856304609,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,1,1,1.0436161483629645,1,1,0.9539229139878271,1.3922585542281098,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,0.3920903288424788,1,1,0.987155894717319,0.8412202124264074,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,-1.2774445836787656,0,0,-1.3059197756176202,-0.99454483179848,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,0.5549717837226001,1,0,1.1533207983647784,1.0371057398563162,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1
0,0,1,1,1.247217966963116,1,1,-0.47509525738032343,0.4154780188005924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
